| z | u | f |
| 7.4767476748e-01 | 3.1311278310e-07 | 4.8790639003e+03 |
| 7.4777477748e-01 | 3.1310540018e-07 | 4.8785024009e+03 |
| 7.4787478748e-01 | 3.1309802205e-07 | 4.8779407520e+03 |
| 7.4797479748e-01 | 3.1309064873e-07 | 4.8773789541e+03 |
| 7.4807480748e-01 | 3.1308328020e-07 | 4.8768170073e+03 |
| 7.4817481748e-01 | 3.1307591647e-07 | 4.8762549121e+03 |
| 7.4827482748e-01 | 3.1306855754e-07 | 4.8756926689e+03 |
| 7.4837483748e-01 | 3.1306120341e-07 | 4.8751302780e+03 |
| 7.4847484748e-01 | 3.1305385407e-07 | 4.8745677398e+03 |
| 7.4857485749e-01 | 3.1304650953e-07 | 4.8740050546e+03 |
| 7.4867486749e-01 | 3.1303916979e-07 | 4.8734422228e+03 |
| 7.4877487749e-01 | 3.1303183484e-07 | 4.8728792447e+03 |
| 7.4887488749e-01 | 3.1302450469e-07 | 4.8723161208e+03 |
| 7.4897489749e-01 | 3.1301717933e-07 | 4.8717528512e+03 |
| 7.4907490749e-01 | 3.1300985876e-07 | 4.8711894365e+03 |
| 7.4917491749e-01 | 3.1300254299e-07 | 4.8706258770e+03 |
| 7.4927492749e-01 | 3.1299523201e-07 | 4.8700621730e+03 |
| 7.4937493749e-01 | 3.1298792582e-07 | 4.8694983248e+03 |
| 7.4947494749e-01 | 3.1298062443e-07 | 4.8689343329e+03 |
| 7.4957495750e-01 | 3.1297332783e-07 | 4.8683701976e+03 |
| 7.4967496750e-01 | 3.1296603601e-07 | 4.8678059193e+03 |
| 7.4977497750e-01 | 3.1295874899e-07 | 4.8672414982e+03 |
| 7.4987498750e-01 | 3.1295146676e-07 | 4.8666769349e+03 |
| 7.4997499750e-01 | 3.1294418931e-07 | 4.8661122295e+03 |
| 7.5007500750e-01 | 3.1293691666e-07 | 4.8655473825e+03 |
| 7.5017501750e-01 | 3.1292964879e-07 | 4.8649823943e+03 |
| 7.5027502750e-01 | 3.1292238571e-07 | 4.8644172652e+03 |
| 7.5037503750e-01 | 3.1291512741e-07 | 4.8638519955e+03 |
| 7.5047504750e-01 | 3.1290787391e-07 | 4.8632865856e+03 |
| 7.5057505751e-01 | 3.1290062518e-07 | 4.8627210359e+03 |
| 7.5067506751e-01 | 3.1289338125e-07 | 4.8621553467e+03 |
| 7.5077507751e-01 | 3.1288614209e-07 | 4.8615895184e+03 |
| 7.5087508751e-01 | 3.1287890773e-07 | 4.8610235513e+03 |
| 7.5097509751e-01 | 3.1287167814e-07 | 4.8604574458e+03 |
| 7.5107510751e-01 | 3.1286445334e-07 | 4.8598912022e+03 |
| 7.5117511751e-01 | 3.1285723332e-07 | 4.8593248210e+03 |
| 7.5127512751e-01 | 3.1285001808e-07 | 4.8587583024e+03 |
| 7.5137513751e-01 | 3.1284280762e-07 | 4.8581916468e+03 |
| 7.5147514751e-01 | 3.1283560195e-07 | 4.8576248546e+03 |
| 7.5157515752e-01 | 3.1282840105e-07 | 4.8570579262e+03 |
| 7.5167516752e-01 | 3.1282120493e-07 | 4.8564908618e+03 |
| 7.5177517752e-01 | 3.1281401360e-07 | 4.8559236618e+03 |
| 7.5187518752e-01 | 3.1280682704e-07 | 4.8553563267e+03 |
| 7.5197519752e-01 | 3.1279964525e-07 | 4.8547888567e+03 |
| 7.5207520752e-01 | 3.1279246825e-07 | 4.8542212522e+03 |
| 7.5217521752e-01 | 3.1278529602e-07 | 4.8536535136e+03 |
| 7.5227522752e-01 | 3.1277812856e-07 | 4.8530856412e+03 |
| 7.5237523752e-01 | 3.1277096589e-07 | 4.8525176354e+03 |
| 7.5247524752e-01 | 3.1276380798e-07 | 4.8519494965e+03 |
| 7.5257525753e-01 | 3.1275665485e-07 | 4.8513812249e+03 |
| 7.5267526753e-01 | 3.1274950650e-07 | 4.8508128209e+03 |
| 7.5277527753e-01 | 3.1274236292e-07 | 4.8502442850e+03 |
| 7.5287528753e-01 | 3.1273522410e-07 | 4.8496756174e+03 |
| 7.5297529753e-01 | 3.1272809007e-07 | 4.8491068185e+03 |
| 7.5307530753e-01 | 3.1272096080e-07 | 4.8485378887e+03 |
| 7.5317531753e-01 | 3.1271383630e-07 | 4.8479688283e+03 |
| 7.5327532753e-01 | 3.1270671657e-07 | 4.8473996376e+03 |
| 7.5337533753e-01 | 3.1269960161e-07 | 4.8468303172e+03 |
| 7.5347534753e-01 | 3.1269249142e-07 | 4.8462608672e+03 |
| 7.5357535754e-01 | 3.1268538600e-07 | 4.8456912880e+03 |
| 7.5367536754e-01 | 3.1267828535e-07 | 4.8451215801e+03 |
| 7.5377537754e-01 | 3.1267118946e-07 | 4.8445517437e+03 |
| 7.5387538754e-01 | 3.1266409834e-07 | 4.8439817792e+03 |
| 7.5397539754e-01 | 3.1265701198e-07 | 4.8434116870e+03 |
| 7.5407540754e-01 | 3.1264993039e-07 | 4.8428414674e+03 |
| 7.5417541754e-01 | 3.1264285356e-07 | 4.8422711208e+03 |
| 7.5427542754e-01 | 3.1263578150e-07 | 4.8417006475e+03 |
| 7.5437543754e-01 | 3.1262871420e-07 | 4.8411300479e+03 |
| 7.5447544754e-01 | 3.1262165166e-07 | 4.8405593224e+03 |
| 7.5457545755e-01 | 3.1261459388e-07 | 4.8399884712e+03 |
| 7.5467546755e-01 | 3.1260754087e-07 | 4.8394174948e+03 |
| 7.5477547755e-01 | 3.1260049261e-07 | 4.8388463935e+03 |
| 7.5487548755e-01 | 3.1259344911e-07 | 4.8382751677e+03 |
| 7.5497549755e-01 | 3.1258641038e-07 | 4.8377038177e+03 |
| 7.5507550755e-01 | 3.1257937640e-07 | 4.8371323438e+03 |
| 7.5517551755e-01 | 3.1257234718e-07 | 4.8365607465e+03 |
| 7.5527552755e-01 | 3.1256532272e-07 | 4.8359890260e+03 |
| 7.5537553755e-01 | 3.1255830301e-07 | 4.8354171828e+03 |
| 7.5547554755e-01 | 3.1255128806e-07 | 4.8348452172e+03 |
| 7.5557555756e-01 | 3.1254427786e-07 | 4.8342731296e+03 |
| 7.5567556756e-01 | 3.1253727242e-07 | 4.8337009202e+03 |
| 7.5577557756e-01 | 3.1253027173e-07 | 4.8331285895e+03 |
| 7.5587558756e-01 | 3.1252327580e-07 | 4.8325561377e+03 |
| 7.5597559756e-01 | 3.1251628462e-07 | 4.8319835654e+03 |
| 7.5607560756e-01 | 3.1250929819e-07 | 4.8314108728e+03 |
| 7.5617561756e-01 | 3.1250231651e-07 | 4.8308380602e+03 |
| 7.5627562756e-01 | 3.1249533958e-07 | 4.8302651280e+03 |
| 7.5637563756e-01 | 3.1248836740e-07 | 4.8296920767e+03 |
| 7.5647564756e-01 | 3.1248139998e-07 | 4.8291189064e+03 |
| 7.5657565757e-01 | 3.1247443729e-07 | 4.8285456177e+03 |
| 7.5667566757e-01 | 3.1246747936e-07 | 4.8279722108e+03 |
| 7.5677567757e-01 | 3.1246052618e-07 | 4.8273986860e+03 |
| 7.5687568757e-01 | 3.1245357774e-07 | 4.8268250439e+03 |
| 7.5697569757e-01 | 3.1244663404e-07 | 4.8262512846e+03 |
| 7.5707570757e-01 | 3.1243969510e-07 | 4.8256774085e+03 |
| 7.5717571757e-01 | 3.1243276089e-07 | 4.8251034161e+03 |
| 7.5727572757e-01 | 3.1242583143e-07 | 4.8245293077e+03 |
| 7.5737573757e-01 | 3.1241890672e-07 | 4.8239550835e+03 |
| 7.5747574757e-01 | 3.1241198674e-07 | 4.8233807440e+03 |
| 7.5757575758e-01 | 3.1240507151e-07 | 4.8228062896e+03 |
| 7.5767576758e-01 | 3.1239816102e-07 | 4.8222317205e+03 |
| 7.5777577758e-01 | 3.1239125527e-07 | 4.8216570371e+03 |
| 7.5787578758e-01 | 3.1238435425e-07 | 4.8210822398e+03 |
| 7.5797579758e-01 | 3.1237745798e-07 | 4.8205073290e+03 |
| 7.5807580758e-01 | 3.1237056645e-07 | 4.8199323049e+03 |
| 7.5817581758e-01 | 3.1236367965e-07 | 4.8193571680e+03 |
| 7.5827582758e-01 | 3.1235679759e-07 | 4.8187819185e+03 |
| 7.5837583758e-01 | 3.1234992026e-07 | 4.8182065569e+03 |
| 7.5847584758e-01 | 3.1234304767e-07 | 4.8176310835e+03 |
| 7.5857585759e-01 | 3.1233617982e-07 | 4.8170554987e+03 |
| 7.5867586759e-01 | 3.1232931670e-07 | 4.8164798027e+03 |
| 7.5877587759e-01 | 3.1232245831e-07 | 4.8159039960e+03 |
| 7.5887588759e-01 | 3.1231560465e-07 | 4.8153280789e+03 |
| 7.5897589759e-01 | 3.1230875573e-07 | 4.8147520518e+03 |
| 7.5907590759e-01 | 3.1230191154e-07 | 4.8141759150e+03 |
| 7.5917591759e-01 | 3.1229507208e-07 | 4.8135996688e+03 |
| 7.5927592759e-01 | 3.1228823734e-07 | 4.8130233136e+03 |
| 7.5937593759e-01 | 3.1228140734e-07 | 4.8124468498e+03 |
| 7.5947594759e-01 | 3.1227458206e-07 | 4.8118702778e+03 |
| 7.5957595760e-01 | 3.1226776152e-07 | 4.8112935977e+03 |
| 7.5967596760e-01 | 3.1226094569e-07 | 4.8107168102e+03 |
| 7.5977597760e-01 | 3.1225413460e-07 | 4.8101399153e+03 |
| 7.5987598760e-01 | 3.1224732823e-07 | 4.8095629136e+03 |
| 7.5997599760e-01 | 3.1224052658e-07 | 4.8089858054e+03 |
| 7.6007600760e-01 | 3.1223372966e-07 | 4.8084085910e+03 |
| 7.6017601760e-01 | 3.1222693746e-07 | 4.8078312708e+03 |
| 7.6027602760e-01 | 3.1222014998e-07 | 4.8072538451e+03 |
| 7.6037603760e-01 | 3.1221336722e-07 | 4.8066763143e+03 |
| 7.6047604760e-01 | 3.1220658919e-07 | 4.8060986788e+03 |
| 7.6057605761e-01 | 3.1219981587e-07 | 4.8055209388e+03 |
| 7.6067606761e-01 | 3.1219304728e-07 | 4.8049430947e+03 |
| 7.6077607761e-01 | 3.1218628340e-07 | 4.8043651469e+03 |
| 7.6087608761e-01 | 3.1217952424e-07 | 4.8037870958e+03 |
| 7.6097609761e-01 | 3.1217276980e-07 | 4.8032089416e+03 |
| 7.6107610761e-01 | 3.1216602007e-07 | 4.8026306848e+03 |
| 7.6117611761e-01 | 3.1215927506e-07 | 4.8020523257e+03 |
| 7.6127612761e-01 | 3.1215253476e-07 | 4.8014738646e+03 |
| 7.6137613761e-01 | 3.1214579918e-07 | 4.8008953019e+03 |
| 7.6147614761e-01 | 3.1213906831e-07 | 4.8003166379e+03 |
| 7.6157615762e-01 | 3.1213234215e-07 | 4.7997378730e+03 |
| 7.6167616762e-01 | 3.1212562070e-07 | 4.7991590076e+03 |
| 7.6177617762e-01 | 3.1211890397e-07 | 4.7985800419e+03 |
| 7.6187618762e-01 | 3.1211219194e-07 | 4.7980009764e+03 |
| 7.6197619762e-01 | 3.1210548463e-07 | 4.7974218114e+03 |
| 7.6207620762e-01 | 3.1209878202e-07 | 4.7968425472e+03 |
| 7.6217621762e-01 | 3.1209208412e-07 | 4.7962631842e+03 |
| 7.6227622762e-01 | 3.1208539093e-07 | 4.7956837227e+03 |
| 7.6237623762e-01 | 3.1207870244e-07 | 4.7951041631e+03 |
| 7.6247624762e-01 | 3.1207201866e-07 | 4.7945245057e+03 |
| 7.6257625763e-01 | 3.1206533958e-07 | 4.7939447510e+03 |
| 7.6267626763e-01 | 3.1205866521e-07 | 4.7933648991e+03 |
| 7.6277627763e-01 | 3.1205199554e-07 | 4.7927849506e+03 |
| 7.6287628763e-01 | 3.1204533057e-07 | 4.7922049056e+03 |
| 7.6297629763e-01 | 3.1203867030e-07 | 4.7916247647e+03 |
| 7.6307630763e-01 | 3.1203201474e-07 | 4.7910445281e+03 |
| 7.6317631763e-01 | 3.1202536387e-07 | 4.7904641962e+03 |
| 7.6327632763e-01 | 3.1201871770e-07 | 4.7898837692e+03 |
| 7.6337633763e-01 | 3.1201207624e-07 | 4.7893032477e+03 |
| 7.6347634763e-01 | 3.1200543946e-07 | 4.7887226319e+03 |
| 7.6357635764e-01 | 3.1199880739e-07 | 4.7881419222e+03 |
| 7.6367636764e-01 | 3.1199218001e-07 | 4.7875611188e+03 |
| 7.6377637764e-01 | 3.1198555733e-07 | 4.7869802223e+03 |
| 7.6387638764e-01 | 3.1197893933e-07 | 4.7863992329e+03 |
| 7.6397639764e-01 | 3.1197232604e-07 | 4.7858181509e+03 |
| 7.6407640764e-01 | 3.1196571743e-07 | 4.7852369767e+03 |
| 7.6417641764e-01 | 3.1195911352e-07 | 4.7846557107e+03 |
| 7.6427642764e-01 | 3.1195251430e-07 | 4.7840743532e+03 |
| 7.6437643764e-01 | 3.1194591977e-07 | 4.7834929046e+03 |
| 7.6447644764e-01 | 3.1193932993e-07 | 4.7829113652e+03 |
| 7.6457645765e-01 | 3.1193274477e-07 | 4.7823297353e+03 |
| 7.6467646765e-01 | 3.1192616430e-07 | 4.7817480153e+03 |
| 7.6477647765e-01 | 3.1191958852e-07 | 4.7811662056e+03 |
| 7.6487648765e-01 | 3.1191301743e-07 | 4.7805843064e+03 |
| 7.6497649765e-01 | 3.1190645102e-07 | 4.7800023182e+03 |
| 7.6507650765e-01 | 3.1189988930e-07 | 4.7794202413e+03 |
| 7.6517651765e-01 | 3.1189333226e-07 | 4.7788380760e+03 |
| 7.6527652765e-01 | 3.1188677990e-07 | 4.7782558227e+03 |
| 7.6537653765e-01 | 3.1188023222e-07 | 4.7776734817e+03 |
| 7.6547654765e-01 | 3.1187368923e-07 | 4.7770910534e+03 |
| 7.6557655766e-01 | 3.1186715091e-07 | 4.7765085381e+03 |
| 7.6567656766e-01 | 3.1186061728e-07 | 4.7759259362e+03 |
| 7.6577657766e-01 | 3.1185408832e-07 | 4.7753432479e+03 |
| 7.6587658766e-01 | 3.1184756404e-07 | 4.7747604738e+03 |
| 7.6597659766e-01 | 3.1184104443e-07 | 4.7741776140e+03 |
| 7.6607660766e-01 | 3.1183452951e-07 | 4.7735946690e+03 |
| 7.6617661766e-01 | 3.1182801925e-07 | 4.7730116391e+03 |
| 7.6627662766e-01 | 3.1182151367e-07 | 4.7724285246e+03 |
| 7.6637663766e-01 | 3.1181501277e-07 | 4.7718453259e+03 |
| 7.6647664766e-01 | 3.1180851654e-07 | 4.7712620433e+03 |
| 7.6657665767e-01 | 3.1180202498e-07 | 4.7706786772e+03 |
| 7.6667666767e-01 | 3.1179553809e-07 | 4.7700952280e+03 |
| 7.6677667767e-01 | 3.1178905586e-07 | 4.7695116959e+03 |
| 7.6687668767e-01 | 3.1178257831e-07 | 4.7689280813e+03 |
| 7.6697669767e-01 | 3.1177610543e-07 | 4.7683443845e+03 |
| 7.6707670767e-01 | 3.1176963721e-07 | 4.7677606060e+03 |
| 7.6717671767e-01 | 3.1176317366e-07 | 4.7671767460e+03 |
| 7.6727672767e-01 | 3.1175671478e-07 | 4.7665928049e+03 |
| 7.6737673767e-01 | 3.1175026056e-07 | 4.7660087831e+03 |
| 7.6747674767e-01 | 3.1174381100e-07 | 4.7654246808e+03 |
| 7.6757675768e-01 | 3.1173736611e-07 | 4.7648404984e+03 |
| 7.6767676768e-01 | 3.1173092588e-07 | 4.7642562363e+03 |
| 7.6777677768e-01 | 3.1172449031e-07 | 4.7636718948e+03 |
| 7.6787678768e-01 | 3.1171805940e-07 | 4.7630874743e+03 |
| 7.6797679768e-01 | 3.1171163315e-07 | 4.7625029750e+03 |
| 7.6807680768e-01 | 3.1170521156e-07 | 4.7619183975e+03 |
| 7.6817681768e-01 | 3.1169879462e-07 | 4.7613337418e+03 |
| 7.6827682768e-01 | 3.1169238235e-07 | 4.7607490086e+03 |
| 7.6837683768e-01 | 3.1168597472e-07 | 4.7601641980e+03 |
| 7.6847684768e-01 | 3.1167957176e-07 | 4.7595793104e+03 |
| 7.6857685769e-01 | 3.1167317344e-07 | 4.7589943461e+03 |
| 7.6867686769e-01 | 3.1166677978e-07 | 4.7584093056e+03 |
| 7.6877687769e-01 | 3.1166039078e-07 | 4.7578241891e+03 |
| 7.6887688769e-01 | 3.1165400642e-07 | 4.7572389970e+03 |
| 7.6897689769e-01 | 3.1164762672e-07 | 4.7566537296e+03 |
| 7.6907690769e-01 | 3.1164125166e-07 | 4.7560683873e+03 |
| 7.6917691769e-01 | 3.1163488125e-07 | 4.7554829704e+03 |
| 7.6927692769e-01 | 3.1162851549e-07 | 4.7548974793e+03 |
| 7.6937693769e-01 | 3.1162215438e-07 | 4.7543119142e+03 |
| 7.6947694769e-01 | 3.1161579791e-07 | 4.7537262756e+03 |
| 7.6957695770e-01 | 3.1160944609e-07 | 4.7531405638e+03 |
| 7.6967696770e-01 | 3.1160309891e-07 | 4.7525547791e+03 |
| 7.6977697770e-01 | 3.1159675638e-07 | 4.7519689219e+03 |
| 7.6987698770e-01 | 3.1159041848e-07 | 4.7513829924e+03 |
| 7.6997699770e-01 | 3.1158408523e-07 | 4.7507969911e+03 |
| 7.7007700770e-01 | 3.1157775662e-07 | 4.7502109183e+03 |
| 7.7017701770e-01 | 3.1157143265e-07 | 4.7496247744e+03 |
| 7.7027702770e-01 | 3.1156511332e-07 | 4.7490385596e+03 |
| 7.7037703770e-01 | 3.1155879862e-07 | 4.7484522743e+03 |
| 7.7047704770e-01 | 3.1155248856e-07 | 4.7478659188e+03 |
| 7.7057705771e-01 | 3.1154618314e-07 | 4.7472794936e+03 |
| 7.7067706771e-01 | 3.1153988235e-07 | 4.7466929989e+03 |
| 7.7077707771e-01 | 3.1153358620e-07 | 4.7461064350e+03 |
| 7.7087708771e-01 | 3.1152729468e-07 | 4.7455198024e+03 |
| 7.7097709771e-01 | 3.1152100779e-07 | 4.7449331013e+03 |
| 7.7107710771e-01 | 3.1151472553e-07 | 4.7443463322e+03 |
| 7.7117711771e-01 | 3.1150844790e-07 | 4.7437594952e+03 |
| 7.7127712771e-01 | 3.1150217490e-07 | 4.7431725908e+03 |
| 7.7137713771e-01 | 3.1149590653e-07 | 4.7425856193e+03 |
| 7.7147714771e-01 | 3.1148964279e-07 | 4.7419985811e+03 |
| 7.7157715772e-01 | 3.1148338367e-07 | 4.7414114765e+03 |
| 7.7167716772e-01 | 3.1147712918e-07 | 4.7408243058e+03 |
| 7.7177717772e-01 | 3.1147087932e-07 | 4.7402370694e+03 |
| 7.7187718772e-01 | 3.1146463407e-07 | 4.7396497675e+03 |
| 7.7197719772e-01 | 3.1145839345e-07 | 4.7390624006e+03 |
| 7.7207720772e-01 | 3.1145215745e-07 | 4.7384749690e+03 |
| 7.7217721772e-01 | 3.1144592608e-07 | 4.7378874731e+03 |
| 7.7227722772e-01 | 3.1143969932e-07 | 4.7372999130e+03 |
| 7.7237723772e-01 | 3.1143347718e-07 | 4.7367122893e+03 |
| 7.7247724772e-01 | 3.1142725966e-07 | 4.7361246022e+03 |
| 7.7257725773e-01 | 3.1142104675e-07 | 4.7355368521e+03 |
| 7.7267726773e-01 | 3.1141483846e-07 | 4.7349490393e+03 |
| 7.7277727773e-01 | 3.1140863479e-07 | 4.7343611642e+03 |
| 7.7287728773e-01 | 3.1140243573e-07 | 4.7337732270e+03 |
| 7.7297729773e-01 | 3.1139624128e-07 | 4.7331852282e+03 |
| 7.7307730773e-01 | 3.1139005144e-07 | 4.7325971680e+03 |
| 7.7317731773e-01 | 3.1138386622e-07 | 4.7320090468e+03 |
| 7.7327732773e-01 | 3.1137768560e-07 | 4.7314208649e+03 |
| 7.7337733773e-01 | 3.1137150960e-07 | 4.7308326228e+03 |
| 7.7347734773e-01 | 3.1136533820e-07 | 4.7302443206e+03 |
| 7.7357735774e-01 | 3.1135917141e-07 | 4.7296559588e+03 |
| 7.7367736774e-01 | 3.1135300923e-07 | 4.7290675376e+03 |
| 7.7377737774e-01 | 3.1134685165e-07 | 4.7284790575e+03 |
| 7.7387738774e-01 | 3.1134069867e-07 | 4.7278905187e+03 |
| 7.7397739774e-01 | 3.1133455030e-07 | 4.7273019216e+03 |
| 7.7407740774e-01 | 3.1132840653e-07 | 4.7267132666e+03 |
| 7.7417741774e-01 | 3.1132226736e-07 | 4.7261245539e+03 |
| 7.7427742774e-01 | 3.1131613280e-07 | 4.7255357839e+03 |
| 7.7437743774e-01 | 3.1131000283e-07 | 4.7249469569e+03 |
| 7.7447744774e-01 | 3.1130387746e-07 | 4.7243580733e+03 |
| 7.7457745775e-01 | 3.1129775668e-07 | 4.7237691334e+03 |
| 7.7467746775e-01 | 3.1129164050e-07 | 4.7231801375e+03 |
| 7.7477747775e-01 | 3.1128552892e-07 | 4.7225910860e+03 |
| 7.7487748775e-01 | 3.1127942193e-07 | 4.7220019792e+03 |
| 7.7497749775e-01 | 3.1127331954e-07 | 4.7214128174e+03 |
| 7.7507750775e-01 | 3.1126722174e-07 | 4.7208236010e+03 |
| 7.7517751775e-01 | 3.1126112853e-07 | 4.7202343303e+03 |
| 7.7527752775e-01 | 3.1125503991e-07 | 4.7196450057e+03 |
| 7.7537753775e-01 | 3.1124895587e-07 | 4.7190556274e+03 |
| 7.7547754775e-01 | 3.1124287643e-07 | 4.7184661958e+03 |
| 7.7557755776e-01 | 3.1123680157e-07 | 4.7178767113e+03 |
| 7.7567756776e-01 | 3.1123073130e-07 | 4.7172871742e+03 |
| 7.7577757776e-01 | 3.1122466562e-07 | 4.7166975847e+03 |
| 7.7587758776e-01 | 3.1121860452e-07 | 4.7161079433e+03 |
| 7.7597759776e-01 | 3.1121254800e-07 | 4.7155182503e+03 |
| 7.7607760776e-01 | 3.1120649606e-07 | 4.7149285060e+03 |
| 7.7617761776e-01 | 3.1120044871e-07 | 4.7143387107e+03 |
| 7.7627762776e-01 | 3.1119440593e-07 | 4.7137488648e+03 |
| 7.7637763776e-01 | 3.1118836773e-07 | 4.7131589686e+03 |
| 7.7647764776e-01 | 3.1118233412e-07 | 4.7125690225e+03 |
| 7.7657765777e-01 | 3.1117630507e-07 | 4.7119790267e+03 |
| 7.7667766777e-01 | 3.1117028061e-07 | 4.7113889816e+03 |
| 7.7677767777e-01 | 3.1116426072e-07 | 4.7107988875e+03 |
| 7.7687768777e-01 | 3.1115824540e-07 | 4.7102087448e+03 |
| 7.7697769777e-01 | 3.1115223466e-07 | 4.7096185538e+03 |
| 7.7707770777e-01 | 3.1114622849e-07 | 4.7090283148e+03 |
| 7.7717771777e-01 | 3.1114022688e-07 | 4.7084380282e+03 |
| 7.7727772777e-01 | 3.1113422985e-07 | 4.7078476942e+03 |
| 7.7737773777e-01 | 3.1112823739e-07 | 4.7072573133e+03 |
| 7.7747774777e-01 | 3.1112224949e-07 | 4.7066668857e+03 |
| 7.7757775778e-01 | 3.1111626616e-07 | 4.7060764118e+03 |
| 7.7767776778e-01 | 3.1111028740e-07 | 4.7054858919e+03 |
| 7.7777777778e-01 | 3.1110431320e-07 | 4.7048953263e+03 |
| 7.7787778778e-01 | 3.1109834357e-07 | 4.7043047155e+03 |
| 7.7797779778e-01 | 3.1109237849e-07 | 4.7037140596e+03 |
| 7.7807780778e-01 | 3.1108641798e-07 | 4.7031233590e+03 |
| 7.7817781778e-01 | 3.1108046203e-07 | 4.7025326141e+03 |
| 7.7827782778e-01 | 3.1107451063e-07 | 4.7019418252e+03 |
| 7.7837783778e-01 | 3.1106856380e-07 | 4.7013509925e+03 |
| 7.7847784778e-01 | 3.1106262152e-07 | 4.7007601166e+03 |
| 7.7857785779e-01 | 3.1105668380e-07 | 4.7001691976e+03 |
| 7.7867786779e-01 | 3.1105075063e-07 | 4.6995782359e+03 |
| 7.7877787779e-01 | 3.1104482202e-07 | 4.6989872318e+03 |
| 7.7887788779e-01 | 3.1103889796e-07 | 4.6983961857e+03 |
| 7.7897789779e-01 | 3.1103297845e-07 | 4.6978050979e+03 |
| 7.7907790779e-01 | 3.1102706349e-07 | 4.6972139687e+03 |
| 7.7917791779e-01 | 3.1102115308e-07 | 4.6966227984e+03 |
| 7.7927792779e-01 | 3.1101524722e-07 | 4.6960315874e+03 |
| 7.7937793779e-01 | 3.1100934591e-07 | 4.6954403360e+03 |
| 7.7947794779e-01 | 3.1100344914e-07 | 4.6948490445e+03 |
| 7.7957795780e-01 | 3.1099755692e-07 | 4.6942577132e+03 |
| 7.7967796780e-01 | 3.1099166925e-07 | 4.6936663426e+03 |
| 7.7977797780e-01 | 3.1098578611e-07 | 4.6930749328e+03 |
| 7.7987798780e-01 | 3.1097990752e-07 | 4.6924834843e+03 |
| 7.7997799780e-01 | 3.1097403347e-07 | 4.6918919973e+03 |
| 7.8007800780e-01 | 3.1096816396e-07 | 4.6913004722e+03 |
| 7.8017801780e-01 | 3.1096229899e-07 | 4.6907089093e+03 |
| 7.8027802780e-01 | 3.1095643855e-07 | 4.6901173089e+03 |
| 7.8037803780e-01 | 3.1095058266e-07 | 4.6895256714e+03 |
| 7.8047804780e-01 | 3.1094473129e-07 | 4.6889339971e+03 |
| 7.8057805781e-01 | 3.1093888446e-07 | 4.6883422863e+03 |
| 7.8067806781e-01 | 3.1093304217e-07 | 4.6877505393e+03 |
| 7.8077807781e-01 | 3.1092720441e-07 | 4.6871587565e+03 |
| 7.8087808781e-01 | 3.1092137118e-07 | 4.6865669382e+03 |
| 7.8097809781e-01 | 3.1091554247e-07 | 4.6859750847e+03 |
| 7.8107810781e-01 | 3.1090971830e-07 | 4.6853831963e+03 |
| 7.8117811781e-01 | 3.1090389866e-07 | 4.6847912733e+03 |
| 7.8127812781e-01 | 3.1089808354e-07 | 4.6841993162e+03 |
| 7.8137813781e-01 | 3.1089227294e-07 | 4.6836073251e+03 |
| 7.8147814781e-01 | 3.1088646688e-07 | 4.6830153005e+03 |
| 7.8157815782e-01 | 3.1088066533e-07 | 4.6824232426e+03 |
| 7.8167816782e-01 | 3.1087486831e-07 | 4.6818311518e+03 |
| 7.8177817782e-01 | 3.1086907581e-07 | 4.6812390284e+03 |
| 7.8187818782e-01 | 3.1086328783e-07 | 4.6806468727e+03 |
| 7.8197819782e-01 | 3.1085750436e-07 | 4.6800546851e+03 |
| 7.8207820782e-01 | 3.1085172542e-07 | 4.6794624658e+03 |
| 7.8217821782e-01 | 3.1084595099e-07 | 4.6788702152e+03 |
| 7.8227822782e-01 | 3.1084018108e-07 | 4.6782779337e+03 |
| 7.8237823782e-01 | 3.1083441568e-07 | 4.6776856214e+03 |
| 7.8247824782e-01 | 3.1082865479e-07 | 4.6770932788e+03 |
| 7.8257825783e-01 | 3.1082289842e-07 | 4.6765009062e+03 |
| 7.8267826783e-01 | 3.1081714656e-07 | 4.6759085039e+03 |
| 7.8277827783e-01 | 3.1081139921e-07 | 4.6753160722e+03 |
| 7.8287828783e-01 | 3.1080565637e-07 | 4.6747236114e+03 |
| 7.8297829783e-01 | 3.1079991804e-07 | 4.6741311219e+03 |
| 7.8307830783e-01 | 3.1079418422e-07 | 4.6735386040e+03 |
| 7.8317831783e-01 | 3.1078845490e-07 | 4.6729460579e+03 |
| 7.8327832783e-01 | 3.1078273009e-07 | 4.6723534841e+03 |
| 7.8337833783e-01 | 3.1077700978e-07 | 4.6717608829e+03 |
| 7.8347834783e-01 | 3.1077129398e-07 | 4.6711682545e+03 |
| 7.8357835784e-01 | 3.1076558268e-07 | 4.6705755992e+03 |
| 7.8367836784e-01 | 3.1075987587e-07 | 4.6699829175e+03 |
| 7.8377837784e-01 | 3.1075417357e-07 | 4.6693902096e+03 |
| 7.8387838784e-01 | 3.1074847577e-07 | 4.6687974758e+03 |
| 7.8397839784e-01 | 3.1074278247e-07 | 4.6682047165e+03 |
| 7.8407840784e-01 | 3.1073709366e-07 | 4.6676119320e+03 |
| 7.8417841784e-01 | 3.1073140934e-07 | 4.6670191226e+03 |
| 7.8427842784e-01 | 3.1072572952e-07 | 4.6664262885e+03 |
| 7.8437843784e-01 | 3.1072005420e-07 | 4.6658334302e+03 |
